ID,SYMBOL
36708,MIR3677HG
36709,CARHSP1-DT
36710,LINC01290
36711,TXNDC11-AS1
36712,LINC02130
36713,SMG1-DT
36714,LINC02890
36715,ZKSCAN2-DT
36716,LINC02129
36717,NFATC2IP-AS1
36718,MVP-DT
36719,KCTD13-DT
36720,CORO1A-AS1
36721,ITGAL-AS1
36722,ZNF747-DT
36723,RUSF1-DT
36724,IGHV1OR16-3
36725,IGHV3OR16-9
36726,IGHV2OR16-5
36727,IGHV3OR16-15
36728,IGHV1OR16-2
36729,IGHV3OR16-10
36730,IGHV1OR16-4
36731,IGHV3OR16-17
36732,IGHV3OR16-11
36733,DNAJA2-DT
36734,HEATR3-AS1
36735,MMP2-AS1
36736,CPNE2-DT
36737,CDH8-AS1
36738,DYNC1LI2-DT
36739,CTCF-DT
36740,CDH3-AS1
36741,NQO1-DT
36742,PCHILR
36743,CPHXL2
36744,LINC01228
36745,CENPN-AS1
36746,C16orf46-DT
36747,MPHOSPH6-DT
36748,CEDORA
36749,MBTPS1-DT
36750,LINC02132
36751,ZNF778-DT
36752,LINC02193
36753,RPH3AL-AS2
36754,DPH1-AS1
36755,SGSM2-AS1
36756,hsa-mir-1253
36757,SPNS2-AS1
36758,LINC01996
36759,C17orf114
36760,ZFP3-DT
36761,SPEM3
36762,LINC02096
36763,TBC1D26-AS1
36764,MPRIP-AS1
36765,GRAPLDR
36766,LINC02094
36767,SPECC1-DT
36768,TMEM11-DT
36769,ERVE-1
36770,ABHD15-AS1
36771,LINC02978
36772,MIR365BHG
36773,CCL3-AS1
36774,GJD3-AS1
36775,C17orf113
36776,HSD17B1-AS1
36777,MIR2117HG
36778,LINC01976
36779,ATXN7L3-AS1
36780,FAM187A
36781,KIF18B-DT
36782,HEXIM2-AS1
36783,FMNL1-AS1
36784,FAM215B
36785,GOSR2-DT
36786,KPNB1-DT
36787,SKAP1-AS1
36788,HOXB-AS2
36789,HOXB-AS4
36790,LINC03057
36791,AKAP1-DT
36792,MIR142HG
36793,PRR11-AS1
36794,APPBP2-DT
36795,BCAS3-AS1
36796,LINC02563
36797,SAP30BP-AS1
36798,LINC00868
36799,MAFG-AS1
36800,DCXR-DT
36801,NARF-AS1
36802,THOC1-DT
36803,LINC02974
36804,CHMP1B-AS1
36805,LINC02979
36806,CEP192-DT
36807,LINC02958
36808,ASXL3-DT
36809,ZNF24TR
36810,MIR4527HG
36811,TCF4-AS2
36812,LINC03092
36813,LINC01897
36814,MIR122HG
36815,KDSR-DT
36816,LINC01916
36817,IDH3B-DT
36818,PANK2-AS1
36819,BTBD3-AS1
36820,LINC03083
36821,NKX2-2-AS1
36822,BETALINC1
36823,LINC01597
36824,ABALON
36825,ITCH-AS1
36826,GDF5-AS1
36827,EPB41L1-AS1
36828,DHX35-DT
36829,PTPRT-DT
36830,KCNK15-AS1
36831,SLC12A5-AS1
36832,TP53RK-DT
36833,LINC03079
36834,NKILA
36835,RPS21-DT
36836,LINC00686
36837,ZBTB46-AS2
36838,LINC01836
36839,CBARP-DT
36840,SMIM44
36841,MFSD12-AS1
36842,PTPRS-AS1
36843,MBD3L2B
36844,ARHGEF18-AS1
36845,ICAM4-AS1
36846,DOCK6-AS1
36847,THSD8
36848,FARSA-AS1
36849,ILVBL-AS1
36850,KLF2-DT
36851,CCDC194
36852,PGLS-DT
36853,MAST3-AS1
36854,KXD1-AS1
36855,LINC03085
36856,ERVK-28
36857,LINC01834
36858,LINC01791
36859,TSHZ3-AS1
36860,LINC02959
36861,NUDT19-DT
36862,SUNO1
36863,LINC02965
36864,LINC03049
36865,GRAMD1A-AS1
36866,PMIS2
36867,HAUS5-DT
36868,ERVK9-11
36869,POU2F2-AS2
36870,PSG11-AS1
36871,LINC03078
36872,ZNF45-AS1
36873,CEACAM16-AS1
36874,DM1-AS
36875,PNMA8C
36876,BICRA-AS2
36877,BICRA-AS1
36878,NOP53-AS1
36879,PLA2G4C-AS1
36880,MYREM
36881,VSIG10L-AS1
36882,SIGLEC10-AS2
36883,ZNF888-AS1
36884,MYADM-AS2
36885,PRPF31-AS1
36886,LILRB1-AS1
36887,GP6-AS1
36888,C19orf85
36889,ZNF628-DT
36890,ZSCAN5A-AS1
36891,ZNF470-DT
36892,LINC02560
36893,ZNF584-DT
36894,ZNF132-DT
36895,ZFY-AS1
36896,PSLNR
36897,IGKV1OR22-5
36898,FAM247B
36899,PPM1F-AS1
36900,LL22NC03-63E9.3
36901,IGLVIVOR22-1
36902,CPMER
36903,CABP7-DT
36904,LIF-AS1
36905,LIF-AS2
36906,RNF185-AS1
36907,IGLCOR22-1
36908,SLC5A4-AS1
36909,IGLCOR22-2
36910,IGLVIVOR22-2
36911,LARGE1-AS1
36912,NCF4-AS1
36913,TMEM184B-AS1
36914,TOMM22-DT
36915,MIURF
36916,TMA7B
36917,TNRC6B-DT
36918,SGSM3-AS1
36919,L3MBTL2-AS1
36920,SREBF2-AS1
36921,EFCAB6-DT
36922,LINC02925
36923,TBC1D22A-DT
36924,TRABD-AS1
36925,ASMER1
36926,LINC02920
36927,LINC02573
36928,APP-DT
36929,BACH1-AS1
36930,HUNK-AS1
36931,MIS18A-AS1
36932,SMIM34
36933,LNCTSI
36934,HLCS-AS1
36935,LINC02943
36936,BACE2-IT1
36937,ERVH48-1
36938,FRGCA
36939,HEPFAL
36940,LINC02575
36941,LINC00165
36942,LINC00334
36943,LINC00315
36944,COL6A2-DT
36945,FTCD-AS1
36946,MUC20-OT1
36947,C4orf36
36948,ATF7-NPFF
36949,BOLA2-SMG1P6
36950,ZNF724
36951,ZNF8-ERVK3-1
36952,PDE4C
36953,HYI-AS1
36954,Metazoa_SRP
36955,TRIM59-IFT80
36956,GUSBP5
36957,IRF2-DT
36958,LINC00680
36959,CDHR17P
36960,Metazoa_SRP
36961,ITFG2-AS1
36962,MIR493HG
36963,EFCAB15P
36964,CELSR1P1
36965,CFAP298-TCP10L
36966,IFNAR2-IL10RB
36967,Metazoa_SRP
36968,SNHG26
36969,ACAP2-IT1
36970,ADIRF-AS1
36971,AKT3-IT1
36972,AMMECR1-IT1
36973,ANKRD10-IT1
36974,MIR130AHG
36975,ARHGAP22-IT1
36976,ASH1L-IT1
36977,ATG10-IT1
36978,BACH1-IT1
36979,BACH1-IT3
36980,BRWD1-IT1
36981,C8orf17
36982,CACNA1C-IT1
36983,CASP16P
36984,CDC42-IT1
36985,RN7SL260P
36986,DAPK1-IT1
36987,DHRSX-IT1
36988,DPYD-IT1
36989,E2F3-IT1
36990,FAR1-IT1
36991,FOXP1-IT1
36992,GCNT2P1
36993,GK-IT1
36994,GPC5-IT1
36995,HLCS-IT1
36996,HM13-IT1
36997,HMBOX1-IT1
36998,ITCH-IT1
36999,KCNH1-IT1
37000,KLF7-IT1
37001,MAGI1-IT1
37002,MAST4-IT1
37003,MYCBP2-AS2
37004,NARF-IT1
37005,NAV2-IT1
37006,NCKAP5-IT1
37007,OPCML-IT1
37008,OPCML-IT2
37009,PLCB1-IT1
37010,RABGAP1L-IT1
37011,RASA2-IT1
37012,RASA3-IT1
37013,RC3H1-IT1
37014,REV3L-IT1
37015,RHOA-IT1
37016,7SK
37017,RN7SKP102
37018,RN7SKP105
37019,RN7SKP11
37020,RN7SKP110
37021,RN7SKP114
37022,RN7SKP115
37023,RN7SKP119
37024,RN7SKP124
37025,RN7SKP150
37026,RN7SKP151
37027,RN7SKP153
37028,RN7SKP154
37029,RN7SKP16
37030,RN7SKP160
37031,RN7SKP161
37032,RN7SKP163
37033,RN7SKP170
37034,RN7SKP173
37035,RN7SKP179
37036,RN7SKP180
37037,RN7SKP184
37038,RN7SKP185
37039,RN7SKP192
37040,RN7SKP195
37041,RN7SKP198
37042,RN7SKP203
37043,RN7SKP21
37044,RN7SKP217
37045,RN7SKP22
37046,RN7SKP225
37047,RN7SKP230
37048,RN7SKP234
37049,RN7SKP235
37050,RN7SKP238
37051,RN7SKP239
37052,RN7SKP24
37053,RN7SKP240
37054,RN7SKP241
37055,RN7SKP244
37056,RN7SKP245
37057,RN7SKP253
37058,RN7SKP255
37059,RN7SKP26
37060,RN7SKP266
37061,RN7SKP268
37062,RN7SKP269
37063,RN7SKP271
37064,RN7SKP273
37065,RN7SKP283
37066,RN7SKP287
37067,RN7SKP292
37068,RN7SKP30
37069,RN7SKP34
37070,RN7SKP38
37071,RN7SKP40
37072,RN7SKP47
37073,RN7SKP48
37074,RN7SKP50
37075,RN7SKP55
37076,RN7SKP56
37077,RN7SKP58
37078,RN7SKP69
37079,RN7SKP71
37080,RN7SKP76
37081,RN7SKP78
37082,RN7SKP80
37083,RN7SKP86
37084,RN7SKP87
37085,RN7SKP90
37086,RN7SKP95
37087,RN7SKP96
37088,RN7SKP97
37089,RN7SL105P
37090,RN7SL110P
37091,RN7SL116P
37092,RN7SL118P
37093,RN7SL124P
37094,RN7SL125P
37095,RN7SL127P
37096,RN7SL12P
37097,RN7SL130P
37098,RN7SL138P
37099,RN7SL141P
37100,RN7SL144P
37101,RN7SL145P
37102,RN7SL146P
37103,RN7SL152P
37104,RN7SL153P
37105,RN7SL154P
37106,RN7SL155P
37107,RN7SL15P
37108,RN7SL162P
37109,RN7SL164P
37110,RN7SL165P
37111,RN7SL168P
37112,RN7SL169P
37113,RN7SL16P
37114,RN7SL170P
37115,RN7SL172P
37116,RN7SL173P
37117,RN7SL174P
37118,RN7SL180P
37119,RN7SL181P
37120,RN7SL182P
37121,RN7SL183P
37122,RN7SL184P
37123,RN7SL187P
37124,RN7SL188P
37125,RN7SL18P
37126,RN7SL193P
37127,RN7SL19P
37128,RN7SL200P
37129,RN7SL204P
37130,RN7SL209P
37131,RN7SL20P
37132,RN7SL213P
37133,RN7SL220P
37134,RN7SL225P
37135,RN7SL229P
37136,RN7SL230P
37137,RN7SL233P
37138,RN7SL234P
37139,RN7SL237P
37140,RN7SL239P
37141,RN7SL23P
37142,RN7SL242P
37143,RN7SL246P
37144,RN7SL251P
37145,RN7SL253P
37146,RN7SL254P
37147,RN7SL258P
37148,RN7SL263P
37149,RN7SL269P
37150,RN7SL273P
37151,RN7SL277P
37152,RN7SL278P
37153,RN7SL280P
37154,RN7SL284P
37155,RN7SL285P
37156,RN7SL288P
37157,RN7SL297P
37158,RN7SL300P
37159,RN7SL306P
37160,RN7SL308P
37161,RN7SL30P
37162,RN7SL310P
37163,RN7SL320P
37164,RN7SL326P
37165,RN7SL328P
37166,RN7SL329P
37167,RN7SL32P
37168,RN7SL330P
37169,RN7SL333P
37170,RN7SL336P
37171,RN7SL337P
37172,RN7SL344P
37173,RN7SL34P
37174,RN7SL350P
37175,RN7SL351P
37176,RN7SL359P
37177,RN7SL362P
37178,RN7SL364P
37179,RN7SL368P
37180,RN7SL36P
37181,RN7SL370P
37182,RN7SL371P
37183,RN7SL378P
37184,RN7SL37P
37185,RN7SL381P
37186,RN7SL382P
37187,RN7SL385P
37188,RN7SL388P
37189,RN7SL394P
37190,RN7SL397P
37191,RN7SL398P
37192,RN7SL39P
37193,RN7SL404P
37194,RN7SL405P
37195,RN7SL40P
37196,RN7SL411P
37197,RN7SL413P
37198,RN7SL414P
37199,RN7SL418P
37200,RN7SL419P
37201,RN7SL430P
37202,RN7SL431P
37203,RN7SL432P
37204,RN7SL434P
37205,RN7SL441P
37206,RN7SL442P
37207,RN7SL443P
37208,RN7SL444P
37209,RN7SL448P
37210,RN7SL449P
37211,RN7SL452P
37212,RN7SL455P
37213,RN7SL456P
37214,RN7SL459P
37215,RN7SL45P
37216,RN7SL464P
37217,RN7SL470P
37218,RN7SL471P
37219,RN7SL472P
37220,RN7SL47P
37221,RN7SL481P
37222,RN7SL482P
37223,RN7SL483P
37224,RN7SL487P
37225,RN7SL48P
37226,RN7SL49P
37227,RN7SL502P
37228,RN7SL505P
37229,RN7SL508P
37230,RN7SL513P
37231,RN7SL516P
37232,RN7SL517P
37233,RN7SL521P
37234,RN7SL523P
37235,RN7SL525P
37236,RN7SL526P
37237,RN7SL530P
37238,RN7SL531P
37239,RN7SL535P
37240,RN7SL551P
37241,RN7SL552P
37242,RN7SL558P
37243,RN7SL559P
37244,RN7SL55P
37245,RN7SL560P
37246,RN7SL566P
37247,RN7SL568P
37248,RN7SL569P
37249,RN7SL574P
37250,RN7SL577P
37251,RN7SL57P
37252,RN7SL581P
37253,RN7SL582P
37254,RN7SL583P
37255,RN7SL587P
37256,RN7SL589P
37257,RN7SL58P
37258,RN7SL596P
37259,RN7SL598P
37260,RN7SL602P
37261,RN7SL604P
37262,RN7SL606P
37263,RN7SL608P
37264,RN7SL610P
37265,RN7SL612P
37266,RN7SL614P
37267,RN7SL615P
37268,RN7SL623P
37269,RN7SL629P
37270,RN7SL630P
37271,RN7SL635P
37272,RN7SL638P
37273,RN7SL648P
37274,RN7SL653P
37275,RN7SL655P
37276,RN7SL658P
37277,RN7SL65P
37278,RN7SL664P
37279,RN7SL670P
37280,RN7SL672P
37281,RN7SL674P
37282,RN7SL678P
37283,RN7SL67P
37284,RN7SL681P
37285,RN7SL683P
37286,RN7SL688P
37287,RN7SL689P
37288,RN7SL68P
37289,RN7SL698P
37290,RN7SL703P
37291,RN7SL704P
37292,RN7SL724P
37293,RN7SL728P
37294,RN7SL735P
37295,RN7SL737P
37296,RN7SL738P
37297,RN7SL743P
37298,RN7SL748P
37299,RN7SL749P
37300,RN7SL750P
37301,RN7SL751P
37302,RN7SL753P
37303,RN7SL754P
37304,RN7SL756P
37305,RN7SL757P
37306,RN7SL76P
37307,RN7SL775P
37308,RN7SL784P
37309,RN7SL788P
37310,RN7SL789P
37311,RN7SL78P
37312,RN7SL791P
37313,RN7SL795P
37314,RN7SL798P
37315,RN7SL79P
37316,RN7SL800P
37317,RN7SL801P
37318,RN7SL804P
37319,RN7SL806P
37320,RN7SL809P
37321,RN7SL812P
37322,RN7SL815P
37323,RN7SL817P
37324,RN7SL819P
37325,RN7SL81P
37326,RN7SL822P
37327,RN7SL823P
37328,RN7SL825P
37329,RN7SL833P
37330,RN7SL834P
37331,RN7SL835P
37332,RN7SL842P
37333,RN7SL845P
37334,RN7SL846P
37335,RN7SL851P
37336,RN7SL861P
37337,RN7SL862P
37338,RN7SL863P
37339,RN7SL96P
37340,RNA5SP149
37341,RNA5SP298
37342,RNA5SP351
37343,RNA5SP355
37344,RNA5SP387
37345,RNA5SP473
37346,RNU1-103P
37347,RNVU1-32
37348,RNU1-109P
37349,RNU1-124P
37350,RNU1-134P
37351,RNU1-138P
37352,RNU1-146P
37353,RNU1-31P
37354,RNU1-33P
37355,RNU1-47P
37356,RNU1-51P
37357,RNU1-54P
37358,RNU1-56P
37359,RNVU1-24
37360,RNU1-67P
37361,RNU1-70P
37362,RNU1-73P
37363,RNU1-83P
37364,RNVU1-33
37365,RNU1-8P
37366,RNU1-91P
37367,RNU1-93P
37368,RNU1-94P
37369,RNU11-6P
37370,RNU2-11P
37371,RNU2-15P
37372,RNU2-22P
37373,RNU2-23P
37374,RNU2-27P
37375,RNU2-30P
37376,RNU2-33P
37377,RNU2-37P
37378,RNU2-42P
37379,RNU2-45P
37380,RNU2-58P
37381,RNU2-63P
37382,RNU2-70P
37383,RNU2-72P
37384,RNU4-14P
37385,RNU4-16P
37386,RNU4-21P
37387,RNU4-23P
37388,RNU4-24P
37389,RNU4-32P
37390,RNU4-38P
37391,RNU4-39P
37392,RNU4-40P
37393,RNU4-42P
37394,RNU4-43P
37395,RNU4-50P
37396,RNU4-51P
37397,RNU4-53P
37398,RNU4-56P
37399,RNU4-59P
37400,RNU4-60P
37401,RNU4-61P
37402,RNU4-62P
37403,RNU4-67P
37404,RNU4-68P
37405,RNU4-78P
37406,RNU4-80P
37407,RNU4-90P
37408,RNU4ATAC11P
37409,RNU4ATAC16P
37410,RNU4ATAC17P
37411,RNU4ATAC18P
37412,RNU4ATAC3P
37413,RNU6-1003P
37414,RNU6-1005P
37415,RNU6-100P
37416,RNU6-1010P
37417,RNU6-1014P
37418,RNU6-1016P
37419,RNU6-1024P
37420,RNU6-1046P
37421,RNU6-1053P
37422,RNU6-1057P
37423,RNU6-1078P
37424,RNU6-107P
37425,RNU6-1086P
37426,RNU6-1088P
37427,RNU6-1099P
37428,RNU6-1105P
37429,RNU6-1111P
37430,RNU6-1112P
37431,RNU6-1158P
37432,RNU6-1160P
37433,RNU6-1162P
37434,RNU6-116P
37435,RNU6-1176P
37436,RNU6-1184P
37437,RNU6-118P
37438,RNU6-1190P
37439,RNU6-1194P
37440,RNU6-1196P
37441,RNU6-1199P
37442,RNU6-1201P
37443,RNU6-1204P
37444,RNU6-1209P
37445,RNU6-1214P
37446,RNU6-1228P
37447,RNU6-122P
37448,RNU6-1231P
37449,RNU6-1237P
37450,RNU6-1238P
37451,RNU6-1251P
37452,RNU6-1254P
37453,RNU6-1256P
37454,RNU6-125P
37455,RNU6-1263P
37456,RNU6-1267P
37457,RNU6-126P
37458,RNU6-1283P
37459,RNU6-1284P
37460,RNU6-1285P
37461,RNU6-1286P
37462,RNU6-1300P
37463,RNU6-1305P
37464,RNU6-1306P
37465,RNU6-1308P
37466,RNU6-1309P
37467,RNU6-130P
37468,RNU6-1311P
37469,RNU6-1316P
37470,RNU6-1321P
37471,RNU6-1322P
37472,RNU6-1324P
37473,RNU6-1327P
37474,RNU6-1330P
37475,RNU6-1331P
37476,RNU6-1340P
37477,RNU6-142P
37478,RNU6-147P
37479,RNU6-157P
37480,RNU6-171P
37481,RNU6-172P
37482,RNU6-177P
37483,RNU6-181P
37484,RNU6-188P
37485,RNU6-195P
37486,RNU6-196P
37487,RNU6-199P
37488,RNU6-204P
37489,RNU6-212P
37490,RNU6-226P
37491,RNU6-228P
37492,RNU6-238P
37493,RNU6-242P
37494,RNU6-251P
37495,RNU6-255P
37496,RNU6-256P
37497,RNU6-259P
37498,RNU6-260P
37499,RNU6-268P
37500,RNU6-272P
37501,RNU6-278P
37502,RNU6-301P
37503,RNU6-302P
37504,RNU6-310P
37505,RNU6-319P
37506,RNU6-321P
37507,RNU6-322P
37508,RNU6-327P
37509,RNU6-339P
37510,RNU6-341P
37511,RNU6-343P
37512,RNU6-360P
37513,RNU6-365P
37514,RNU6-367P
37515,RNU6-377P
37516,RNU6-379P
37517,RNU6-388P
37518,RNU6-396P
37519,RNU6-401P
37520,RNU6-407P
37521,RNU6-411P
37522,RNU6-431P
37523,RNU6-433P
37524,RNU6-436P
37525,RNU6-441P
37526,RNU6-444P
37527,RNU6-44P
37528,RNU6-450P
37529,RNU6-457P
37530,RNU6-466P
37531,RNU6-469P
37532,RNU6-47P
37533,RNU6-481P
37534,RNU6-482P
37535,RNU6-487P
37536,RNU6-490P
37537,RNU6-495P
37538,RNU6-503P
37539,RNU6-510P
37540,RNU6-513P
37541,RNU6-518P
37542,RNU6-520P
37543,RNU6-522P
37544,RNU6-523P
37545,RNU6-529P
37546,RNU6-530P
37547,RNU6-531P
37548,RNU6-534P
37549,RNU6-536P
37550,RNU6-540P
37551,RNU6-545P
37552,RNU6-548P
37553,RNU6-563P
37554,RNU6-564P
37555,RNU6-574P
37556,RNU6-577P
37557,RNU6-588P
37558,RNU6-598P
37559,RNU6-603P
37560,RNU6-605P
37561,RNU6-606P
37562,RNU6-611P
37563,RNU6-615P
37564,RNU6-625P
37565,RNU6-626P
37566,RNU6-628P
37567,RNU6-638P
37568,RNU6-652P
37569,RNU6-653P
37570,RNU6-661P
37571,RNU6-665P
37572,RNU6-672P
37573,RNU6-681P
37574,RNU6-686P
37575,RNU6-689P
37576,RNU6-701P
37577,RNU6-703P
37578,RNU6-705P
37579,RNU6-723P
37580,RNU6-729P
37581,RNU6-732P
37582,RNU6-733P
37583,RNU6-742P
37584,RNU6-748P
37585,RNU6-750P
37586,RNU6-761P
37587,RNU6-769P
37588,RNU6-770P
37589,RNU6-786P
37590,RNU6-789P
37591,RNU6-790P
37592,RNU6-795P
37593,RNU6-807P
37594,RNU6-817P
37595,RNU6-823P
37596,RNU6-828P
37597,RNU6-834P
37598,RNU6-853P
37599,RNU6-856P
37600,RNU6-858P
37601,RNU6-862P
37602,RNU6-877P
37603,RNU6-880P
37604,RNU6-883P
37605,RNU6-888P
37606,RNU6-890P
37607,RNU6-892P
37608,RNU6-900P
37609,RNU6-904P
37610,RNU6-917P
37611,RNU6-918P
37612,RNU6-920P
37613,RNU6-925P
37614,RNU6-936P
37615,RNU6-941P
37616,RNU6-942P
37617,RNU6-945P
37618,RNU6-946P
37619,RNU6-953P
37620,RNU6-957P
37621,RNU6-973P
37622,RNU6-977P
37623,RNU6-979P
37624,RNU6-97P
37625,RNU6-98P
37626,RNU6-998P
37627,RNU6-999P
37628,RNU6ATAC10P
37629,RNU6ATAC12P
37630,RNU6ATAC16P
37631,RNU6ATAC18P
37632,RNU6ATAC24P
37633,RNU6ATAC27P
37634,RNU6ATAC39P
37635,RNU7-106P
37636,RNU7-181P
37637,RNU7-187P
37638,KHDRBS2-OT1
37639,PKD1P6-NPIPP1
37640,SEPTIN14P21
37641,THY1-AS1
37642,CYP4F33P
37643,BMS1P4-AGAP5
37644,LINC02935
37645,ZFHX2-AS1
37646,LINC01109
37647,RNU6-988P
37648,RNU6-323P
37649,CRYZL2P-SEC16B
37650,NFE2L1-DT
37651,RSF1-IT1
37652,RSF1-IT2
37653,SMAD9-IT1
37654,SMYD3-IT1
37655,SNHG14
37656,SNORD58
37657,SOS1-IT1
37658,ST6GAL2-IT1
37659,STARD13-IT1
37660,TCF7L1-IT1
37661,THRB-IT1
37662,TNR-IT1
37663,TRIM36-IT1
37664,TRMT2B-AS1
37665,EIPR1-IT1
37666,TTLL7-IT1
37667,WDR7-OT1
37668,WWTR1-IT1
37669,ZBTB40-IT1
37670,ZDHHC20-IT1
37671,ZNF346-IT1
37672,ZNRF3-IT1
37673,ARHGAP27P1-BPTFP1-KPNA2P3
37674,AGBL5-IT1
37675,FBXO36-IT1
37676,FNDC1-IT1
37677,KIRREL1-IT1
37678,LARGE-IT1
37679,RN7SKP112
37680,RN7SKP140
37681,RN7SKP158
37682,RN7SKP214
37683,RN7SKP229
37684,RN7SKP233
37685,RN7SKP246
37686,RN7SKP264
37687,RN7SKP296
37688,RN7SKP297
37689,RN7SKP74
37690,RN7SKP79
37691,RN7SKP92
37692,RN7SL100P
37693,RN7SL101P
37694,RN7SL11P
37695,RN7SL128P
37696,RN7SL131P
37697,RN7SL143P
37698,RN7SL176P
37699,RN7SL177P
37700,RN7SL202P
37701,RN7SL221P
37702,RN7SL231P
37703,RN7SL25P
37704,RN7SL266P
37705,RN7SL268P
37706,RN7SL272P
37707,RN7SL275P
37708,RN7SL279P
37709,RN7SL307P
37710,RN7SL339P
37711,RN7SL354P
37712,RN7SL384P
37713,RN7SL393P
37714,RN7SL403P
37715,RN7SL426P
37716,RN7SL475P
37717,RN7SL498P
37718,RN7SL538P
37719,RN7SL543P
37720,RN7SL567P
37721,RN7SL570P
37722,RN7SL592P
37723,RN7SL594P
37724,RN7SL597P
37725,RN7SL605P
37726,RN7SL621P
37727,RN7SL692P
37728,RN7SL69P
37729,RN7SL706P
37730,RN7SL718P
37731,RN7SL73P
37732,RN7SL741P
37733,RN7SL744P
37734,RN7SL745P
37735,RN7SL74P
37736,RN7SL75P
37737,RN7SL767P
37738,RN7SL771P
37739,RN7SL792P
37740,RN7SL797P
37741,RN7SL799P
37742,RN7SL810P
37743,RN7SL811P
37744,RN7SL83P
37745,RN7SL849P
37746,RN7SL850P
37747,RN7SL854P
37748,RN7SL89P
37749,RNA5SP161
37750,RNA5SP199
37751,RNA5SP297
37752,RNA5SP370
37753,RNA5SP435
37754,RNU1-100P
37755,RNU1-61P
37756,RNU1-63P
37757,RNU11-3P
37758,RNU2-24P
37759,RNU2-39P
37760,RNU2-41P
37761,RNU2-44P
37762,RNU2-59P
37763,RNU2-62P
37764,RNU2-65P
37765,RNU4-36P
37766,RNU6-1011P
37767,RNU6-1012P
37768,RNU6-1013P
37769,RNU6-1025P
37770,RNU6-1026P
37771,RNU6-1029P
37772,RNU6-1079P
37773,RNU6-1084P
37774,RNU6-1121P
37775,RNU6-1136P
37776,RNU6-1143P
37777,RNU6-1163P
37778,RNU6-1206P
37779,RNU6-1222P
37780,RNU6-1272P
37781,RNU6-137P
37782,RNU6-190P
37783,RNU6-202P
37784,RNU6-213P
37785,RNU6-246P
37786,RNU6-274P
37787,RNU6-282P
37788,RNU6-296P
37789,RNU6-298P
37790,RNU6-398P
37791,RNU6-422P
37792,RNU6-432P
37793,RNU6-43P
37794,RNU6-446P
37795,RNU6-501P
37796,RNU6-519P
37797,RNU6-543P
37798,RNU6-549P
37799,RNU6-579P
37800,RNU6-662P
37801,RNU6-667P
37802,RNU6-674P
37803,RNU6-678P
37804,RNU6-762P
37805,RNU6-80P
37806,RNU6-815P
37807,RNU6-876P
37808,RNU6-881P
37809,RNU6-897P
37810,RNU6-928P
37811,RNU6-984P
37812,RNU6-987P
37813,RNU6ATAC26P
37814,RNU6ATAC29P
37815,RNU6ATAC30P
37816,RNU6ATAC6P
37817,RNU7-195P
37818,RNU7-99P
37819,RNY3P1
37820,RNY3P8
37821,LINC01605
37822,CD200R1L-AS1
37823,KCNK4-CATSPERZ
37824,SNORD31B
37825,Metazoa_SRP
37826,ATP2B2-IT1
37827,RN7SKP137
37828,RN7SKP243
37829,RN7SKP248
37830,RN7SKP249
37831,RN7SKP263
37832,RN7SKP60
37833,RN7SKP99
37834,RN7SL108P
37835,RN7SL134P
37836,RN7SL149P
37837,RN7SL211P
37838,RN7SL214P
37839,RN7SL217P
37840,RN7SL218P
37841,RN7SL219P
37842,RN7SL274P
37843,RN7SL282P
37844,RN7SL317P
37845,RN7SL390P
37846,RN7SL395P
37847,RN7SL399P
37848,RN7SL44P
37849,RN7SL499P
37850,RN7SL510P
37851,RN7SL51P
37852,RN7SL619P
37853,RN7SL634P
37854,RN7SL716P
37855,RN7SL752P
37856,RN7SL808P
37857,RN7SL836P
37858,RN7SL847P
37859,RN7SL97P
37860,RNA5SP429
37861,RNU1-132P
37862,RNU1-72P
37863,RNU1-88P
37864,RNU11-2P
37865,RNU4-82P
37866,RNU6-101P
37867,RNU6-1042P
37868,RNU6-1045P
37869,RNU6-1054P
37870,RNU6-106P
37871,RNU6-1175P
37872,RNU6-1191P
37873,RNU6-1219P
37874,RNU6-1266P
37875,RNU6-1275P
37876,RNU6-1279P
37877,RNU6-318P
37878,RNU6-133P
37879,RNU6-218P
37880,RNU6-249P
37881,RNU6-297P
37882,RNU6-342P
37883,RNU6-371P
37884,RNU6-395P
37885,RNU6-418P
37886,RNU6-425P
37887,RNU6-514P
37888,RNU6-593P
37889,RNU6-658P
37890,RNU6-659P
37891,RNU6-666P
37892,RNU6-680P
37893,RNU6-697P
37894,RNU6-708P
37895,RNU6-805P
37896,RNU6-810P
37897,RNU6-850P
37898,RNU6-891P
37899,RNU6-893P
37900,RNU6-975P
37901,RNU6-986P
37902,RNU6ATAC8P
37903,TSPAN9-IT1
37904,ARHGEF7-IT1
37905,RN7SKP106
37906,RN7SKP250
37907,RN7SKP261
37908,RN7SKP35
37909,RN7SKP53
37910,RN7SKP70
37911,RN7SL178P
37912,RN7SL292P
37913,RN7SL309P
37914,RN7SL685P
37915,RN7SL794P
37916,RNA5SP26
37917,RNU2-32P
37918,RNU2-34P
37919,RNU4ATAC13P
37920,RNU6-1061P
37921,RNU6-1148P
37922,RNU6-1186P
37923,RNU6-1207P
37924,RNU6-1255P
37925,RNU6-1301P
37926,RNU6-143P
37927,RNU6-182P
37928,RNU6-313P
37929,RNU6-353P
37930,RNU6-397P
37931,RNU6-558P
37932,RNU6-60P
37933,RNU6-619P
37934,RNU6-821P
37935,RNU6-905P
37936,RNU6-926P
37937,RNU6ATAC42P
37938,DSCR4-IT1
